Data_Geracao,Cod_Arrecadacao,Ano_Arrecadacao,Data_Vencimento,Data_Multa,Data_Pagamento,Dias_Em_Atraso,Nome_Agente,Num_Auto_Infracao,Situacao_Arrecadacao,Situacao_Credito,Valor_Principal,Valor_Total,Valor_Pago,Valor_Diferenca,Taxa_Selic,Atraso_Pagamento
2024-09-10,2600226,201208,2014-06-19,2013-06-13,2016-05-10,691.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,123/2012-SFE,Quitada pela conciliação automática,Quitada,20794.49,32824.1,32824.1,0.0,0.9178,Sim
2024-09-10,2600226,201208,2013-11-21,2013-06-13,2015-10-13,691.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,123/2012-SFE,Quitada pela conciliação automática,Quitada,20794.49,31241.64,31241.64,0.0,0.9749,Sim
2024-09-10,1590275,200909,2014-05-09,2014-05-22,2014-07-09,61.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,001/2009-ATR,Quitada pela conciliação automática,Quitada,4005.2,4086.1,4086.1,0.0,0.926,Sim
2024-09-10,2600226,201207,2013-12-18,2014-01-02,2015-12-10,722.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,28718.01,28718.01,0.0,0.967,Sim
2024-09-10,2940946,200909,2018-03-13,2018-03-25,2018-06-11,90.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,001/2009-ATR,Quitada pela conciliação automática,Quitada,141.44,144.33,144.33,0.0,0.4945,Sim
2024-09-10,2600226,201207,2014-05-17,2014-01-02,2016-05-10,724.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,29739.43,29739.43,0.0,0.926,Sim
2024-09-10,2600226,201207,2016-06-05,2014-01-02,2016-06-10,5.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,29947.85,29947.85,0.0,0.6721,Sim
2024-09-10,1590275,201208,2012-09-07,2013-06-13,2014-05-08,608.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,123/2012-SFE,Quitação manual,Quitada,20794.49,27835.51,27835.51,0.0,1.0633,Sim
2024-09-10,2940946,201207,2015-03-13,2014-01-02,2017-04-10,759.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,31979.42,31979.42,0.0,0.835,Sim
2024-09-10,2940946,201207,2015-04-12,2014-01-02,2017-05-10,759.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,32127.75,32127.75,0.0,0.8255,Sim
2024-09-10,2940946,201208,2015-12-11,2013-06-13,2017-12-11,731.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,123/2012-SFE,Quitada pela conciliação automática,Quitada,20794.49,36548.4,36548.4,0.0,0.7376,Sim
2024-09-10,2940946,201208,2015-05-15,2013-06-13,2017-05-10,726.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,123/2012-SFE,Quitada pela conciliação automática,Quitada,20794.49,35469.16,35469.16,0.0,0.8156,Sim
2024-09-10,2600226,201207,2014-06-16,2014-01-02,2016-07-11,756.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,30165.65,30165.65,0.0,0.9178,Sim
2024-09-10,2600226,201208,2015-01-15,2013-06-13,2017-01-10,726.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,123/2012-SFE,Quitada pela conciliação automática,Quitada,20794.49,34678.97,34678.97,0.0,0.8536,Sim
2024-09-10,2600226,201208,2014-01-20,2013-06-13,2015-12-10,689.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,123/2012-SFE,Quitada pela conciliação automática,Quitada,20794.49,31692.88,31692.88,0.0,0.9585,Sim
2024-09-10,2600226,201208,2013-06-24,2013-06-13,2015-05-11,686.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,123/2012-SFE,Quitada pela conciliação automática,Quitada,20794.49,30106.26,30106.26,0.0,1.0116,Sim
2024-09-10,2600226,201208,2013-01-25,2013-06-13,2014-12-10,684.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,123/2012-SFE,Quitada pela conciliação automática,Quitada,20794.49,29126.84,29126.84,0.0,1.0402,Sim
2024-09-10,1590275,201208,2012-10-27,2013-06-13,2014-09-10,683.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,123/2012-SFE,Quitada pela conciliação automática,Quitada,20794.49,28565.39,28565.39,0.0,1.0572,Sim
2024-09-10,2600226,201207,2014-04-17,2014-01-02,2016-04-11,725.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,29540.41,29540.41,0.0,0.9347,Sim
2024-09-10,1590275,201009,2010-10-02,2011-02-28,2011-03-28,177.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,098/2010-SFE,Quitada pela conciliação automática,Quitada,155458.28,163306.3,163306.3,0.0,1.2557,Sim
2024-09-10,2600226,201208,2014-08-18,2013-06-13,2016-08-10,723.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,123/2012-SFE,Quitada pela conciliação automática,Quitada,20794.49,33526.96,33526.96,0.0,0.8996,Sim
2024-09-10,2600226,201008,2010-12-23,2011-03-25,2014-11-10,1418.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,116078.1,114219.75,1858.35,1.2383,Sim
2024-09-10,2940946,201702,2017-03-04,2017-08-20,,0.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,1002/2017-SFF,Cancelada,Cancelada,0.0,0.0,,0.0,0.5755,Não
2024-09-10,2600226,201207,2014-02-16,2014-01-02,2016-02-10,724.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,29134.84,29134.84,0.0,0.9506,Sim
2024-09-10,2600226,201008,2012-09-13,2011-03-25,2016-09-12,1460.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,133000.09,133000.09,0.0,1.0633,Sim
2024-09-10,2600226,201008,2012-07-15,2011-03-25,2016-07-11,1457.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,131302.06,131302.06,0.0,1.0756,Sim
2024-09-10,2600226,201008,2012-05-16,2011-03-25,2016-04-11,1426.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,128875.26,128875.26,0.0,1.0888,Sim
2024-09-10,2600226,201008,2012-04-16,2011-03-25,2016-03-10,1424.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,128029.89,128029.89,0.0,1.0962,Sim
2024-09-10,2600226,201008,2012-03-17,2011-03-25,2016-02-10,1425.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,127301.12,127301.12,0.0,1.1033,Sim
2024-09-10,2600226,201008,2012-02-16,2011-03-25,2016-01-11,1425.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,126528.63,126528.63,0.0,1.1115,Sim
2024-09-10,2600226,201008,2012-10-13,2011-03-25,2016-10-10,1458.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,133809.02,133809.02,0.0,1.0572,Sim
2024-09-10,2600226,201008,2011-12-18,2011-03-25,2015-11-10,1423.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,124910.77,124910.77,0.0,1.1279,Sim
2024-09-10,2600226,201008,2011-09-19,2011-03-25,2015-08-10,1421.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,122483.97,122483.97,0.0,1.1544,Sim
2024-09-10,2600226,201008,2011-08-20,2011-03-25,2015-07-10,1420.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,121624.02,121624.02,0.0,1.1638,Sim
2024-09-10,2600226,201008,2011-07-21,2011-03-25,2015-06-10,1420.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,120844.24,120844.24,0.0,1.1745,Sim
2024-09-10,2600226,201008,2011-05-22,2011-03-25,2015-04-13,1422.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,119430.43,119430.43,0.0,1.1938,Sim
2024-09-10,2600226,201008,2011-04-22,2011-03-25,2015-03-10,1418.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,118672.52,118672.52,0.0,1.2037,Sim
2024-09-10,2600226,201008,2011-03-23,2011-03-25,2015-02-10,1420.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,118074.93,118074.93,0.0,1.2121,Sim
2024-09-10,2600226,201008,2011-10-19,2011-03-25,2015-09-10,1422.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,123292.9,123292.9,0.0,1.1456,Sim
2024-09-10,2600226,201207,2014-01-17,2014-01-02,2016-01-11,724.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,28935.82,28935.82,0.0,0.9585,Sim
2024-09-10,2600226,201008,2012-11-12,2011-03-25,2016-11-10,1459.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,134574.23,134574.23,0.0,1.0517,Sim
2024-09-10,2600226,201008,2013-02-10,2011-03-25,2017-02-10,1461.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,136942.72,136942.72,0.0,1.0353,Sim
2024-09-10,2940946,201008,2014-07-05,2011-03-25,2018-06-11,1437.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,145002.89,145002.89,0.0,0.9083,Sim
2024-09-10,2940946,201008,2014-04-06,2011-03-25,2018-04-10,1465.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,144244.97,144244.97,0.0,0.9347,Sim
2024-09-10,2940946,201008,2014-03-07,2011-03-25,2018-03-12,1466.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,143858.73,143538.07,320.66,0.9429,Sim
2024-09-10,2940946,201008,2014-02-05,2011-03-25,2018-02-09,1465.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,143516.2,143516.2,0.0,0.9506,Sim
2024-09-10,2940946,201008,2014-01-06,2011-03-25,2018-01-10,1465.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,143093.52,143093.52,0.0,0.9585,Sim
2024-09-10,2940946,201008,2013-11-07,2011-03-25,2017-11-10,1464.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,142284.59,142284.59,0.0,0.9749,Sim
2024-09-10,2600226,201008,2012-12-12,2011-03-25,2016-12-12,1461.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,135332.14,135332.14,0.0,1.0462,Sim
2024-09-10,2940946,201008,2013-09-08,2011-03-25,2017-09-11,1464.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,141351.76,141351.76,0.0,0.9902,Sim
2024-09-10,2940946,201008,2013-07-10,2011-03-25,2017-07-10,1461.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,140185.74,140185.74,0.0,1.0044,Sim
2024-09-10,2940946,201008,2013-06-10,2011-03-25,2017-06-12,1463.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,139595.43,139595.43,0.0,1.0116,Sim
2024-09-10,2940946,201008,2013-04-11,2011-03-25,2017-04-10,1460.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,138341.95,138341.95,0.0,1.0237,Sim
2024-09-10,2600226,201207,2012-11-23,2014-01-02,2014-11-10,717.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,26243.33,25924.13,319.2,1.0517,Sim
2024-09-10,2600226,201207,2012-12-23,2014-01-02,2014-12-10,717.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,26401.05,26401.05,0.0,1.0462,Sim
2024-09-10,2600226,201008,2014-06-05,2011-03-25,2016-06-10,736.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,130456.69,130456.69,0.0,0.9178,Sim
2024-09-10,2940946,201008,2013-08-09,2011-03-25,2017-08-10,1462.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,096/2010-SFE,Quitada pela conciliação automática,Quitada,72876.76,140768.75,140768.75,0.0,0.9973,Sim
2024-09-10,2940946,200909,2013-05-14,2011-02-20,2018-03-12,1763.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,001/2009-ATR,Quitada pela conciliação automática,Quitada,32144.49,66092.29,65950.85,141.44,1.0177,Sim
2024-09-10,2600226,201208,2013-12-21,2013-06-13,2015-11-10,689.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,123/2012-SFE,Quitada pela conciliação automática,Quitada,20794.49,31472.46,31472.46,0.0,0.967,Sim
2024-09-10,2600226,201301,2014-03-31,2013-07-01,2015-09-10,528.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,0009/2013-SFF,Quitada pela conciliação automática,Quitada,694.3,1015.97,1015.97,0.0,0.9347,Sim
2024-09-10,2600226,200912,2010-05-21,2010-06-11,2014-12-10,1664.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,29429.4,29429.4,0.0,1.2977,Sim
2024-09-10,2600226,200912,2010-04-21,2010-06-11,2014-11-10,1664.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,29280.73,28923.22,357.51,1.3052,Sim
2024-09-10,1590275,200912,2010-03-22,2010-06-11,2014-10-10,1663.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,29112.59,29112.59,0.0,1.3119,Sim
2024-09-10,1590275,201208,2012-09-27,2013-06-13,2014-08-11,683.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,123/2012-SFE,Quitada pela conciliação automática,Quitada,20794.49,28384.48,28384.48,0.0,1.0633,Sim
2024-09-10,1590275,200912,2010-02-20,2010-06-11,2014-09-10,1663.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,28951.53,28951.53,0.0,1.3195,Sim
2024-09-10,2600226,200912,2011-05-16,2010-06-11,2015-12-10,1669.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,31613.42,31613.42,0.0,1.1938,Sim
2024-09-10,2600226,200912,2011-03-17,2010-06-11,2015-10-13,1671.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,31229.36,31229.36,0.0,1.2121,Sim
2024-09-10,2600226,200912,2011-01-16,2010-06-11,2015-08-10,1667.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,30836.45,30836.45,0.0,1.2297,Sim
2024-09-10,2600226,200912,2010-12-17,2010-06-11,2015-07-10,1666.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,30627.6,30627.6,0.0,1.2383,Sim
2024-09-10,2600226,200912,2010-11-17,2010-06-11,2015-06-10,1666.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,30438.22,30438.22,0.0,1.2476,Sim
2024-09-10,2600226,200912,2010-10-18,2010-06-11,2015-05-11,1666.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,30263.01,30263.01,0.0,1.2557,Sim
2024-09-10,1590275,200904,2009-05-10,2009-05-14,2009-05-07,-3.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,047/2009-SFF,Quitação manual,Quitada,4346.86,4346.86,4346.86,0.0,1.3821,Não
2024-09-10,2600226,200912,2011-12-12,2010-06-11,2016-07-11,1673.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,32977.99,32977.99,0.0,1.1279,Sim
2024-09-10,2600226,200912,2010-06-20,2010-06-11,2015-01-12,1667.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,29599.31,29599.31,0.0,1.2898,Sim
2024-09-10,2600226,200912,2010-08-19,2010-06-11,2015-03-10,1664.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,29910.8,29910.8,0.0,1.2723,Sim
2024-09-10,1590275,201207,2012-08-25,2014-01-02,2014-08-11,716.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,25730.74,25730.74,0.0,1.0687,Sim
2024-09-10,1590275,201207,2012-09-24,2014-01-02,2014-09-10,716.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,25894.09,25894.09,0.0,1.0633,Sim
2024-09-10,2600226,201301,2014-01-30,2013-07-01,2015-07-10,526.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,0009/2013-SFF,Quitada pela conciliação automática,Quitada,694.3,1000.07,1000.07,0.0,0.9585,Sim
2024-09-10,2940946,201207,2015-07-11,2014-01-02,2017-08-10,761.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,32604.66,32604.66,0.0,0.7931,Sim
2024-09-10,2600226,201207,2014-08-15,2014-01-02,2016-09-12,759.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,30603.13,30603.13,0.0,0.8996,Sim
2024-09-10,2600226,201207,2013-08-20,2014-01-02,2015-08-10,720.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,27893.74,27893.74,0.0,0.9973,Sim
2024-09-10,2600226,201207,2013-01-22,2014-01-02,2015-01-12,720.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,26581.3,26581.3,0.0,1.0402,Sim
2024-09-10,2600226,201207,2014-10-14,2014-01-02,2016-11-10,758.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,31008.7,31008.7,0.0,0.881,Sim
2024-09-10,2600226,200912,2011-11-12,2010-06-11,2016-06-10,1672.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,32772.68,32772.68,0.0,1.137,Sim
2024-09-10,2600226,201207,2014-03-18,2014-01-02,2016-03-10,723.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,29322.6,29322.6,0.0,0.9429,Sim
2024-09-10,2600226,201207,2013-03-23,2014-01-02,2015-03-10,717.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,26911.76,26911.76,0.0,1.0298,Sim
2024-09-10,2940946,201207,2016-02-06,2014-01-02,2018-03-12,765.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,33400.77,33318.15,82.62,0.717,Sim
2024-09-10,1590275,201202,2012-04-04,2012-09-22,2012-09-21,170.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,014/2012-SFE,Quitada pela conciliação automática,Quitada,27586.71,28621.21,28621.21,0.0,1.0962,Sim
2024-09-10,2940946,201207,2015-02-11,2014-01-02,2017-03-10,758.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,31782.27,31782.27,0.0,0.8454,Sim
2024-09-10,1590275,201207,2012-10-24,2014-01-02,2014-10-10,716.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,26064.95,26064.95,0.0,1.0572,Sim
2024-09-10,2940946,201708,2017-09-03,2019-07-22,2019-07-19,684.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,0059/2017-SFE,Quitada pela conciliação automática,Quitada,1697451.06,1901484.68,1901484.68,0.0,0.5278,Sim
2024-09-10,2600226,201207,2013-10-19,2014-01-02,2015-10-13,724.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,086/2012-SFF,Quitada pela conciliação automática,Quitada,18776.08,28310.57,28310.57,0.0,0.9821,Sim
2024-09-10,2600226,200912,2011-10-13,2010-06-11,2016-05-10,1671.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,32576.23,32576.23,0.0,1.1456,Sim
2024-09-10,2600226,200912,2011-08-14,2010-06-11,2016-03-10,1670.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,32183.32,32183.32,0.0,1.1638,Sim
2024-09-10,2600226,200912,2011-07-15,2010-06-11,2016-02-10,1671.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,103/2009-SFE,Quitada pela conciliação automática,Quitada,17698.7,32006.33,32006.33,0.0,1.1745,Sim
2024-09-10,1590275,200909,2009-12-01,2011-02-20,2014-09-10,1744.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,001/2009-ATR,Quitada pela conciliação automática,Quitada,32144.49,53240.92,53240.92,0.0,1.332,Sim
2024-09-10,2600226,200909,2010-03-31,2011-02-20,2015-01-12,1748.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,001/2009-ATR,Quitada pela conciliação automática,Quitada,32144.49,54417.41,54417.41,0.0,1.3052,Sim
2024-09-10,2600226,200909,2011-03-26,2011-02-20,2016-01-11,1752.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,001/2009-ATR,Quitada pela conciliação automática,Quitada,32144.49,58448.33,58448.33,0.0,1.2121,Sim
2024-09-10,2600226,200909,2011-10-22,2011-02-20,2016-08-10,1754.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,001/2009-ATR,Quitada pela conciliação automática,Quitada,32144.49,60910.59,60910.59,0.0,1.1456,Sim
2024-09-10,2940946,200909,2012-07-18,2011-02-20,2017-05-10,1757.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,001/2009-ATR,Quitada pela conciliação automática,Quitada,32144.49,63912.89,63912.89,0.0,1.0756,Sim
2024-09-10,2940946,200909,2013-02-13,2011-02-20,2017-12-11,1762.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,001/2009-ATR,Quitada pela conciliação automática,Quitada,32144.49,65581.19,65581.19,0.0,1.0353,Sim
2024-09-10,1590275,200909,2009-11-01,2011-02-20,2014-08-11,1744.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,001/2009-ATR,Quitada pela conciliação automática,Quitada,32144.49,52961.26,52961.26,0.0,1.3393,Sim
2024-09-10,2600226,200909,2012-03-20,2011-02-20,2017-01-10,1757.0,ETO ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,001/2009-ATR,Quitada pela conciliação automática,Quitada,32144.49,62691.4,62691.4,0.0,1.1033,Sim
